name,avg_us,std_us,runs,#,N,C,H,W,h_var,w_var,seed,cuda,numel,cpu
conv2d_iter_3x3,109279,3760,138,69/270,1,256,80,80,0.0,0.0,24,False,1638400,2
conv2d_pad_3x3,108447,2374,139,70/270,1,256,80,80,0.0,0.0,24,False,1638400,2
conv2d_nt_3x3,107992,1827,139,71/270,1,256,80,80,0.0,0.0,24,False,1638400,2
conv2d_iter_7x7,477714,6269,32,72/270,1,256,80,80,0.0,0.0,24,False,1638400,2
conv2d_pad_7x7,483132,9527,32,73/270,1,256,80,80,0.0,0.0,24,False,1638400,2
conv2d_nt_7x7,477244,6293,32,74/270,1,256,80,80,0.0,0.0,24,False,1638400,2
batch_norm_tensor_iter,575,51,26046,75/270,1,256,80,80,0.0,0.0,24,False,1638400,2
batch_norm_tensor_pad,562,13,26684,76/270,1,256,80,80,0.0,0.0,24,False,1638400,2
batch_norm_nt,610,14,24586,77/270,1,256,80,80,0.0,0.0,24,False,1638400,2
max_pool2d_tensor_iter,9438,87,1590,78/270,1,256,80,80,0.0,0.0,24,False,1638400,2
max_pool2d_tensor_pad,9995,133,1501,79/270,1,256,80,80,0.0,0.0,24,False,1638400,2
max_pool2d_nt,10226,512,1467,80/270,1,256,80,80,0.0,0.0,24,False,1638400,2
cross_entropy_tensor_iter,26041,1003,577,81/270,1,256,80,80,0.0,0.0,24,False,1638400,2
cross_entropy_tensor_pad,26664,1217,563,82/270,1,256,80,80,0.0,0.0,24,False,1638400,2
cross_entropy_nt,28425,537,528,83/270,1,256,80,80,0.0,0.0,24,False,1638400,2
dropout_tensor_iter,3563,94,4209,84/270,1,256,80,80,0.0,0.0,24,False,1638400,2
dropout_tensor_pad,3496,56,4290,85/270,1,256,80,80,0.0,0.0,24,False,1638400,2
dropout_nt,3585,86,4184,86/270,1,256,80,80,0.0,0.0,24,False,1638400,2
interpolate_tensor_iter,1731,39,8662,87/270,1,256,80,80,0.0,0.0,24,False,1638400,2
interpolate_tensor_pad,6248,176,2401,88/270,1,256,80,80,0.0,0.0,24,False,1638400,2
interpolate_nt,6262,157,2396,89/270,1,256,80,80,0.0,0.0,24,False,1638400,2
relu__tensor_pad,7591,72,1976,90/270,4,256,80,80,20.0,20.0,24,False,9984256,2
relu__tensor_iter,4162,60,3604,91/270,4,256,80,80,20.0,20.0,24,False,9984256,2
relu__nt,4238,62,3540,92/270,4,256,80,80,20.0,20.0,24,False,9984256,2
relu_tensor_iter,8052,374,1863,93/270,4,256,80,80,20.0,20.0,24,False,9984256,2
relu_tensor_pad,12837,147,1169,94/270,4,256,80,80,20.0,20.0,24,False,9984256,2
relu_nt,8077,204,1857,95/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_iter_1x1,86929,2291,173,96/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_pad_1x1,139518,4067,108,97/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_nt_1x1,86934,1960,173,98/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_iter_3x3,667189,11008,23,99/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_pad_3x3,1091803,22279,14,100/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_nt_3x3,677068,28768,23,101/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_iter_7x7,3059063,56977,5,102/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_pad_7x7,5236356,40624,3,103/270,4,256,80,80,20.0,20.0,24,False,9984256,2
conv2d_nt_7x7,3056486,23758,5,104/270,4,256,80,80,20.0,20.0,24,False,9984256,2
batch_norm_tensor_iter,8471,762,1771,105/270,4,256,80,80,20.0,20.0,24,False,9984256,2
batch_norm_tensor_pad,13432,155,1117,106/270,4,256,80,80,20.0,20.0,24,False,9984256,2
batch_norm_nt,8512,197,1763,107/270,4,256,80,80,20.0,20.0,24,False,9984256,2
max_pool2d_tensor_iter,56709,1508,265,108/270,4,256,80,80,20.0,20.0,24,False,9984256,2
max_pool2d_tensor_pad,58270,2302,258,109/270,4,256,80,80,20.0,20.0,24,False,9984256,2
max_pool2d_nt,60880,2183,247,110/270,4,256,80,80,20.0,20.0,24,False,9984256,2
cross_entropy_tensor_iter,143252,3804,105,111/270,4,256,80,80,20.0,20.0,24,False,9984256,2
cross_entropy_tensor_pad,258084,3071,59,112/270,4,256,80,80,20.0,20.0,24,False,9984256,2
cross_entropy_nt,142680,3283,106,113/270,4,256,80,80,20.0,20.0,24,False,9984256,2
dropout_tensor_iter,28839,1370,521,114/270,4,256,80,80,20.0,20.0,24,False,9984256,2
dropout_tensor_pad,57893,733,260,115/270,4,256,80,80,20.0,20.0,24,False,9984256,2
dropout_nt,28577,934,525,116/270,4,256,80,80,20.0,20.0,24,False,9984256,2
interpolate_tensor_iter,50281,1078,299,117/270,4,256,80,80,20.0,20.0,24,False,9984256,2
interpolate_tensor_pad,80235,1680,187,118/270,4,256,80,80,20.0,20.0,24,False,9984256,2
interpolate_nt,37935,628,396,119/270,4,256,80,80,20.0,20.0,24,False,9984256,2
relu__tensor_pad,4421,46,3393,120/270,4,256,80,80,10.0,10.0,24,False,8031744,2
relu__tensor_iter,2708,50,5538,121/270,4,256,80,80,10.0,10.0,24,False,8031744,2
relu__nt,2810,46,5338,122/270,4,256,80,80,10.0,10.0,24,False,8031744,2
relu_tensor_iter,6430,274,2333,123/270,4,256,80,80,10.0,10.0,24,False,8031744,2
relu_tensor_pad,8656,251,1733,124/270,4,256,80,80,10.0,10.0,24,False,8031744,2
relu_nt,6528,104,2298,125/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_iter_1x1,71115,2440,211,126/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_pad_1x1,92120,887,163,127/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_nt_1x1,70908,2483,212,128/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_iter_3x3,535908,7621,29,129/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_pad_3x3,727009,7607,21,130/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_nt_3x3,544291,19723,28,131/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_iter_7x7,2379214,17408,7,132/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_pad_7x7,3361912,18146,5,133/270,4,256,80,80,10.0,10.0,24,False,8031744,2
conv2d_nt_7x7,2391111,11180,7,134/270,4,256,80,80,10.0,10.0,24,False,8031744,2
batch_norm_tensor_iter,6782,580,2212,135/270,4,256,80,80,10.0,10.0,24,False,8031744,2
batch_norm_tensor_pad,9015,544,1664,136/270,4,256,80,80,10.0,10.0,24,False,8031744,2
batch_norm_nt,6836,99,2195,137/270,4,256,80,80,10.0,10.0,24,False,8031744,2
max_pool2d_tensor_iter,45848,822,328,138/270,4,256,80,80,10.0,10.0,24,False,8031744,2
max_pool2d_tensor_pad,40818,627,368,139/270,4,256,80,80,10.0,10.0,24,False,8031744,2
max_pool2d_nt,48354,585,311,140/270,4,256,80,80,10.0,10.0,24,False,8031744,2
cross_entropy_tensor_iter,114313,398,132,141/270,4,256,80,80,10.0,10.0,24,False,8031744,2
cross_entropy_tensor_pad,134438,1234,112,142/270,4,256,80,80,10.0,10.0,24,False,8031744,2
cross_entropy_nt,116234,561,130,143/270,4,256,80,80,10.0,10.0,24,False,8031744,2
dropout_tensor_iter,21977,1021,683,144/270,4,256,80,80,10.0,10.0,24,False,8031744,2
dropout_tensor_pad,37310,713,403,145/270,4,256,80,80,10.0,10.0,24,False,8031744,2
dropout_nt,21938,519,684,146/270,4,256,80,80,10.0,10.0,24,False,8031744,2
interpolate_tensor_iter,41410,448,363,147/270,4,256,80,80,10.0,10.0,24,False,8031744,2
interpolate_tensor_pad,59122,190,254,148/270,4,256,80,80,10.0,10.0,24,False,8031744,2
interpolate_nt,30368,228,494,149/270,4,256,80,80,10.0,10.0,24,False,8031744,2
relu__tensor_pad,1984,21,7560,150/270,4,256,80,80,0.0,0.0,24,False,6553600,2
relu__tensor_iter,1716,25,8739,151/270,4,256,80,80,0.0,0.0,24,False,6553600,2
relu__nt,1716,21,8739,152/270,4,256,80,80,0.0,0.0,24,False,6553600,2
relu_tensor_iter,2718,108,5518,153/270,4,256,80,80,0.0,0.0,24,False,6553600,2
relu_tensor_pad,4638,50,3234,154/270,4,256,80,80,0.0,0.0,24,False,6553600,2
relu_nt,5155,45,2910,155/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_iter_1x1,54329,243,277,156/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_pad_1x1,55644,356,270,157/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_nt_1x1,54593,377,275,158/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_iter_3x3,425933,595,36,159/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_pad_3x3,426446,888,36,160/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_nt_3x3,427572,4564,36,161/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_iter_7x7,1846773,1228,9,162/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_pad_7x7,1848276,1460,9,163/270,4,256,80,80,0.0,0.0,24,False,6553600,2
conv2d_nt_7x7,1849074,2309,9,164/270,4,256,80,80,0.0,0.0,24,False,6553600,2
batch_norm_tensor_iter,2930,129,5120,165/270,4,256,80,80,0.0,0.0,24,False,6553600,2
batch_norm_tensor_pad,5246,356,2859,166/270,4,256,80,80,0.0,0.0,24,False,6553600,2
batch_norm_nt,4748,70,3160,167/270,4,256,80,80,0.0,0.0,24,False,6553600,2
max_pool2d_tensor_iter,39153,2030,384,168/270,4,256,80,80,0.0,0.0,24,False,6553600,2
max_pool2d_tensor_pad,26859,286,559,169/270,4,256,80,80,0.0,0.0,24,False,6553600,2
max_pool2d_nt,27264,1065,551,170/270,4,256,80,80,0.0,0.0,24,False,6553600,2
cross_entropy_tensor_iter,102915,1479,146,171/270,4,256,80,80,0.0,0.0,24,False,6553600,2
cross_entropy_tensor_pad,112925,3140,133,172/270,4,256,80,80,0.0,0.0,24,False,6553600,2
cross_entropy_nt,105817,1720,142,173/270,4,256,80,80,0.0,0.0,24,False,6553600,2
dropout_tensor_iter,15156,163,990,174/270,4,256,80,80,0.0,0.0,24,False,6553600,2
dropout_tensor_pad,21311,568,704,175/270,4,256,80,80,0.0,0.0,24,False,6553600,2
dropout_nt,15855,161,947,176/270,4,256,80,80,0.0,0.0,24,False,6553600,2
interpolate_tensor_iter,6972,56,2152,177/270,4,256,80,80,0.0,0.0,24,False,6553600,2
interpolate_tensor_pad,24710,139,608,178/270,4,256,80,80,0.0,0.0,24,False,6553600,2
interpolate_nt,24751,209,607,179/270,4,256,80,80,0.0,0.0,24,False,6553600,2
relu__tensor_pad,15004,98,1000,180/270,8,256,80,80,20.0,20.0,24,False,16300544,2
relu__tensor_iter,7562,66,1984,181/270,8,256,80,80,20.0,20.0,24,False,16300544,2
relu__nt,7636,54,1965,182/270,8,256,80,80,20.0,20.0,24,False,16300544,2
relu_tensor_iter,12486,500,1202,183/270,8,256,80,80,20.0,20.0,24,False,16300544,2
relu_tensor_pad,25379,254,592,184/270,8,256,80,80,20.0,20.0,24,False,16300544,2
relu_nt,13100,184,1146,185/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_iter_1x1,141715,3354,106,186/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_pad_1x1,274305,3995,55,187/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_nt_1x1,141129,2716,107,188/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_iter_3x3,1081035,2130,14,189/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_pad_3x3,2168323,5103,7,190/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_nt_3x3,1074940,1946,14,191/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_iter_7x7,4922571,161892,4,192/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_pad_7x7,10155817,8326,2,193/270,8,256,80,80,20.0,20.0,24,False,16300544,2
conv2d_nt_7x7,4781812,8050,4,194/270,8,256,80,80,20.0,20.0,24,False,16300544,2
batch_norm_tensor_iter,13221,787,1135,195/270,8,256,80,80,20.0,20.0,24,False,16300544,2
batch_norm_tensor_pad,26776,1961,561,196/270,8,256,80,80,20.0,20.0,24,False,16300544,2
batch_norm_nt,14413,2614,1041,197/270,8,256,80,80,20.0,20.0,24,False,16300544,2
max_pool2d_tensor_iter,93422,1858,161,198/270,8,256,80,80,20.0,20.0,24,False,16300544,2
max_pool2d_tensor_pad,109559,207,137,199/270,8,256,80,80,20.0,20.0,24,False,16300544,2
max_pool2d_nt,98635,1748,153,200/270,8,256,80,80,20.0,20.0,24,False,16300544,2
cross_entropy_tensor_iter,224985,812,67,201/270,8,256,80,80,20.0,20.0,24,False,16300544,2
cross_entropy_tensor_pad,507514,2521,30,202/270,8,256,80,80,20.0,20.0,24,False,16300544,2
cross_entropy_nt,224061,1730,67,203/270,8,256,80,80,20.0,20.0,24,False,16300544,2
dropout_tensor_iter,45927,2332,327,204/270,8,256,80,80,20.0,20.0,24,False,16300544,2
dropout_tensor_pad,113449,772,133,205/270,8,256,80,80,20.0,20.0,24,False,16300544,2
dropout_nt,45257,1388,332,206/270,8,256,80,80,20.0,20.0,24,False,16300544,2
interpolate_tensor_iter,83622,896,180,207/270,8,256,80,80,20.0,20.0,24,False,16300544,2
interpolate_tensor_pad,158479,249,95,208/270,8,256,80,80,20.0,20.0,24,False,16300544,2
interpolate_nt,61554,885,244,209/270,8,256,80,80,20.0,20.0,24,False,16300544,2
relu__tensor_pad,9992,69,1502,210/270,8,256,80,80,10.0,10.0,24,False,14427136,2
relu__tensor_iter,6560,107,2287,211/270,8,256,80,80,10.0,10.0,24,False,14427136,2
relu__nt,6379,50,2352,212/270,8,256,80,80,10.0,10.0,24,False,14427136,2
relu_tensor_iter,11105,488,1351,213/270,8,256,80,80,10.0,10.0,24,False,14427136,2
relu_tensor_pad,16898,579,888,214/270,8,256,80,80,10.0,10.0,24,False,14427136,2
relu_nt,11627,172,1291,215/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_iter_1x1,126434,3159,119,216/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_pad_1x1,182441,619,83,217/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_nt_1x1,125974,2190,120,218/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_iter_3x3,947945,1938,16,219/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_pad_3x3,1432285,1440,11,220/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_nt_3x3,957539,21731,16,221/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_iter_7x7,4187142,93217,4,222/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_pad_7x7,6558898,8779,3,223/270,8,256,80,80,10.0,10.0,24,False,14427136,2
conv2d_nt_7x7,4144904,4132,4,224/270,8,256,80,80,10.0,10.0,24,False,14427136,2
batch_norm_tensor_iter,11905,1474,1260,225/270,8,256,80,80,10.0,10.0,24,False,14427136,2
batch_norm_tensor_pad,17803,1049,843,226/270,8,256,80,80,10.0,10.0,24,False,14427136,2
batch_norm_nt,12164,275,1234,227/270,8,256,80,80,10.0,10.0,24,False,14427136,2
max_pool2d_tensor_iter,82736,1140,182,228/270,8,256,80,80,10.0,10.0,24,False,14427136,2
max_pool2d_tensor_pad,80202,2005,188,229/270,8,256,80,80,10.0,10.0,24,False,14427136,2
max_pool2d_nt,87689,1632,172,230/270,8,256,80,80,10.0,10.0,24,False,14427136,2
cross_entropy_tensor_iter,203403,2082,74,231/270,8,256,80,80,10.0,10.0,24,False,14427136,2
cross_entropy_tensor_pad,277544,4407,55,232/270,8,256,80,80,10.0,10.0,24,False,14427136,2
cross_entropy_nt,204074,1291,74,233/270,8,256,80,80,10.0,10.0,24,False,14427136,2
dropout_tensor_iter,40778,2405,368,234/270,8,256,80,80,10.0,10.0,24,False,14427136,2
dropout_tensor_pad,76665,798,196,235/270,8,256,80,80,10.0,10.0,24,False,14427136,2
dropout_nt,39469,1033,381,236/270,8,256,80,80,10.0,10.0,24,False,14427136,2
interpolate_tensor_iter,75696,1330,199,237/270,8,256,80,80,10.0,10.0,24,False,14427136,2
interpolate_tensor_pad,119716,1793,126,238/270,8,256,80,80,10.0,10.0,24,False,14427136,2
interpolate_nt,55070,983,273,239/270,8,256,80,80,10.0,10.0,24,False,14427136,2
relu__tensor_pad,6020,92,2492,240/270,8,256,80,80,0.0,0.0,24,False,13107200,2
relu__tensor_iter,5966,75,2515,241/270,8,256,80,80,0.0,0.0,24,False,13107200,2
relu__nt,6001,87,2500,242/270,8,256,80,80,0.0,0.0,24,False,13107200,2
relu_tensor_iter,7409,86,2025,243/270,8,256,80,80,0.0,0.0,24,False,13107200,2
relu_tensor_pad,10466,426,1434,244/270,8,256,80,80,0.0,0.0,24,False,13107200,2
relu_nt,10616,126,1413,245/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_iter_1x1,109554,1487,137,246/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_pad_1x1,113799,2109,132,247/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_nt_1x1,109972,1729,137,248/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_iter_3x3,868927,12924,18,249/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_pad_3x3,869976,10379,18,250/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_nt_3x3,869613,13507,18,251/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_iter_7x7,3736345,17220,5,252/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_pad_7x7,3719323,10291,5,253/270,8,256,80,80,0.0,0.0,24,False,13107200,2
conv2d_nt_7x7,3770022,48518,4,254/270,8,256,80,80,0.0,0.0,24,False,13107200,2
batch_norm_tensor_iter,7857,103,1910,255/270,8,256,80,80,0.0,0.0,24,False,13107200,2
batch_norm_tensor_pad,10908,188,1376,256/270,8,256,80,80,0.0,0.0,24,False,13107200,2
batch_norm_nt,10586,163,1417,257/270,8,256,80,80,0.0,0.0,24,False,13107200,2
max_pool2d_tensor_iter,77199,2295,195,258/270,8,256,80,80,0.0,0.0,24,False,13107200,2
max_pool2d_tensor_pad,54578,1219,275,259/270,8,256,80,80,0.0,0.0,24,False,13107200,2
max_pool2d_nt,54732,766,275,260/270,8,256,80,80,0.0,0.0,24,False,13107200,2
cross_entropy_tensor_iter,222786,4247,68,261/270,8,256,80,80,0.0,0.0,24,False,13107200,2
cross_entropy_tensor_pad,231036,4342,65,262/270,8,256,80,80,0.0,0.0,24,False,13107200,2
cross_entropy_nt,218303,4712,69,263/270,8,256,80,80,0.0,0.0,24,False,13107200,2
dropout_tensor_iter,32042,519,469,264/270,8,256,80,80,0.0,0.0,24,False,13107200,2
dropout_tensor_pad,46380,696,324,265/270,8,256,80,80,0.0,0.0,24,False,13107200,2
dropout_nt,32188,556,467,266/270,8,256,80,80,0.0,0.0,24,False,13107200,2
interpolate_tensor_iter,14161,264,1060,267/270,8,256,80,80,0.0,0.0,24,False,13107200,2
interpolate_tensor_pad,49784,904,302,268/270,8,256,80,80,0.0,0.0,24,False,13107200,2
interpolate_nt,50709,2289,296,269/270,8,256,80,80,0.0,0.0,24,False,13107200,2
